user_id,IF_score,OCSVM_score,avg_anomaly_score,rf_attack_ratio,xgb_attack_ratio,rf_avg_confidence,xgb_avg_confidence,agreement_rate,fusion_risk_score
JDB0169,0.435151461051761,-2.0126821590458905,-0.7887653489970647,0.0,0.0,0.0,0.0,0.0,-0.8746043996262091
FUM0015,0.454341637540217,-2.0336571924432203,-0.7896577774515017,0.0,0.0,0.0,0.0,0.0,-0.8700813881247107
CKB0427,0.4507796392593672,-2.031510188065826,-0.7903652744032293,0.0,0.0,0.0,0.0,0.0,-0.8664956476274981
RJM0381,0.4490422401886627,-2.0371558019757594,-0.7940567808935484,0.0,0.0,0.0,0.0,0.0,-0.8477863312329379
ADF0397,0.440135231766484,-2.029018130415508,-0.794441449324512,0.0,0.0,0.0,0.0,0.0,-0.8458367522735696
JJH0613,0.4530074814545136,-2.047358436304709,-0.7971754774250976,0.0,0.0,0.0,0.0,0.0,-0.8319801338714021
HDD0806,0.4223572407028616,-2.0183472235415985,-0.7979949914193685,0.0,0.0,0.0,0.0,0.0,-0.8278266678951692
HKR0628,0.4364934721718211,-2.032892904128011,-0.7981997159780949,0.0,0.0,0.0,0.0,0.0,-0.826789081599982
HDL0748,0.4288711226478988,-2.033561211544151,-0.802345044448126,0.0,0.0,0.0,0.0,0.0,-0.8057797017956713
RVF0201,0.4531202755498272,-2.057992342845474,-0.8024360336478233,0.0,0.0,0.0,0.0,0.0,-0.8053185497619179
MCD0125,0.4535713846812775,-2.0624467244739604,-0.8044376698963415,0.0,0.0,0.0,0.0,0.0,-0.7951738443473244
CBG0490,0.4401407192970277,-2.050556585167904,-0.8052079329354382,0.0,0.0,0.0,0.0,0.0,-0.7912699923716364
OKB0439,0.4232206024526391,-2.03406516102712,-0.8054222792872405,0.0,0.0,0.0,0.0,0.0,-0.7901836408443113
BEC0505,0.4601277211052794,-2.071524525372897,-0.8056984021338087,0.0,0.0,0.0,0.0,0.0,-0.7887841932979616
LJJ0905,0.4367154414127197,-2.048127762268087,-0.8057061604276836,0.0,0.0,0.0,0.0,0.0,-0.7887448726641857
MIC0726,0.4187942943512951,-2.0316689451076417,-0.8064373253781733,0.0,0.0,0.0,0.0,0.0,-0.7850391778668994
CLH0703,0.4450035550908408,-2.0594287947206475,-0.8072126198149034,0.0,0.0,0.0,0.0,0.0,-0.7811098257301045
KBB0189,0.4524674757683059,-2.069303393603086,-0.8084179589173899,0.0,0.0,0.0,0.0,0.0,-0.7750009185155854
MSO0222,0.4593712855841433,-2.0766391674425586,-0.8086339409292076,0.0,0.0,0.0,0.0,0.0,-0.7739062771258902
KBC0054,0.4548195901572801,-2.0739023845683566,-0.8095413972055383,0.0,0.0,0.0,0.0,0.0,-0.7693071015230232
RSC0089,0.4282476683822552,-2.0494013260380357,-0.8105768288278901,0.0,0.0,0.0,0.0,0.0,-0.7640593204671546
SKG0759,0.4184551079547991,-2.040763159934254,-0.8111540259897274,0.0,0.0,0.0,0.0,0.0,-0.7611339661839704
JRG0207,0.43788631993536,-2.063111506626558,-0.8126125933455991,0.0,0.0,0.0,0.0,0.0,-0.753741645944159
HIW0536,0.4187455090291551,-2.0451258500458085,-0.8131901705083266,0.0,0.0,0.0,0.0,0.0,-0.7508143657380749
ASS0206,0.4348439797153824,-2.064374373946277,-0.8147651971154473,0.0,0.0,0.0,0.0,0.0,-0.7428318059891623
ASB0796,0.4245303756131568,-2.057963462474537,-0.81671654343069,0.0,0.0,0.0,0.0,0.0,-0.7329419803304567
FXF0957,0.4242217499296058,-2.0647366919658308,-0.8202574710181125,0.0,0.0,0.0,0.0,0.0,-0.7149958288779125
CHM0821,0.4405862359871742,-2.081598523605555,-0.8205061438091904,0.0,0.0,0.0,0.0,0.0,-0.7137355038753165
RHL0992,0.447943914465282,-2.089473943442223,-0.8207650144884705,0.0,0.0,0.0,0.0,0.0,-0.7124234938716425
FQA0854,0.4275373155401003,-2.0697167410373254,-0.8210897127486125,0.0,0.0,0.0,0.0,0.0,-0.7107778561089318
SMB0804,0.4175950504862672,-2.0607710957458694,-0.821588022629801,0.0,0.0,0.0,0.0,0.0,-0.7082523188373218
CHG0146,0.4467009354999481,-2.09254162019893,-0.8229203423494913,0.0,0.0,0.0,0.0,0.0,-0.7014998476606443
RZC0746,0.4320147145800136,-2.0784378758982145,-0.8232115806591005,0.0,0.0,0.0,0.0,0.0,-0.7000237918295127
NIH0969,0.4419909459602684,-2.088918905081618,-0.8234639795606749,0.0,0.0,0.0,0.0,0.0,-0.6987445821302807
WVB0539,0.4176477613037057,-2.069291373673124,-0.8258218061847092,0.0,0.0,0.0,0.0,0.0,-0.6867946304159157
AJL0462,0.4322811114351699,-2.085771734381809,-0.8267453114733195,0.0,0.0,0.0,0.0,0.0,-0.6821141151081487
DDM0579,0.4351903174974112,-2.0909402636476946,-0.8278749730751417,0.0,0.0,0.0,0.0,0.0,-0.6763887570781132
AOS0987,0.4625400949333045,-2.118462039000596,-0.8279609720336456,0.0,0.0,0.0,0.0,0.0,-0.6759528966161387
HXL0968,0.4354940282845729,-2.0920646261142783,-0.8282852989148527,0.0,0.0,0.0,0.0,0.0,-0.6743091410784801
DEB0782,0.4482179942512942,-2.1051295127413776,-0.8284557592450417,0.0,0.0,0.0,0.0,0.0,-0.6734452129617098
LHB0606,0.4268413097656862,-2.08398782850722,-0.828573259370767,0.0,0.0,0.0,0.0,0.0,-0.6728496980860457
RTO0313,0.448547246284853,-2.1090387467456098,-0.8302457502303784,0.0,0.0,0.0,0.0,0.0,-0.6643731694001174
AHM0410,0.431270375390746,-2.095649273473258,-0.832189449041256,0.0,0.0,0.0,0.0,0.0,-0.6545221028710978
EMW0105,0.4242748297535368,-2.089554740433997,-0.83263995534023,0.0,0.0,0.0,0.0,0.0,-0.6522388440153023
KSP0966,0.4238638312653879,-2.0897232669446324,-0.8329297178396222,0.0,0.0,0.0,0.0,0.0,-0.6507702678947879
TSR0676,0.4598593325071139,-2.1272097217688377,-0.8336751946308619,0.0,0.0,0.0,0.0,0.0,-0.6469920377362652
OMS0101,0.4393706474836263,-2.1068757702005234,-0.8337525613584486,0.0,0.0,0.0,0.0,0.0,-0.6465999272012775
OSH0655,0.4369989335004823,-2.105672488876225,-0.8343367776878714,0.0,0.0,0.0,0.0,0.0,-0.6436389983288224
HRL0540,0.4417398740165504,-2.110602091179141,-0.8344311085812954,0.0,0.0,0.0,0.0,0.0,-0.6431609099019214
DMK0257,0.4248457483035942,-2.095195937806935,-0.8351750947516705,0.0,0.0,0.0,0.0,0.0,-0.6393902345174332
HDS0367,0.4166384861924153,-2.087427489252932,-0.8353945015302583,0.0,0.0,0.0,0.0,0.0,-0.63827823570327
VAA0087,0.4150126945456442,-2.087387433564358,-0.8361873695093568,0.0,0.0,0.0,0.0,0.0,-0.6342598172285981
BJH0811,0.4167565428540598,-2.091615724177507,-0.8374295906617235,0.0,0.0,0.0,0.0,0.0,-0.62796398417708
MCF0600,0.4524396108979221,-2.12836522167616,-0.8379628053891188,0.0,0.0,0.0,0.0,0.0,-0.6252615419445551
AMR0318,0.4257341355734274,-2.104772710482942,-0.8395192874547572,0.0,0.0,0.0,0.0,0.0,-0.617372969757331
AAL0706,0.4332859912011547,-2.112671157889878,-0.8396925833443616,0.0,0.0,0.0,0.0,0.0,-0.6164946704405108
NKP0236,0.4440270408924864,-2.1249662370244167,-0.8404695980659651,0.0,0.0,0.0,0.0,0.0,-0.6125565995451092
DGM0754,0.4408507014320748,-2.1219120764236967,-0.840530687495811,0.0,0.0,0.0,0.0,0.0,-0.6122469857128306
FDE0117,0.4387624812370726,-2.12317909922701,-0.8422083089949688,0.0,0.0,0.0,0.0,0.0,-0.603744453887308
CMM0487,0.4250835645754929,-2.1099929174819136,-0.8424546764532104,0.0,0.0,0.0,0.0,0.0,-0.6024958127870815
BQS0525,0.425179992308326,-2.110103050388153,-0.8424615290399134,0.0,0.0,0.0,0.0,0.0,-0.6024610824640859
CCR0863,0.4380430569017746,-2.124767871351472,-0.8433624072248486,0.0,0.0,0.0,0.0,0.0,-0.5978952459853719
SBN0866,0.4253244750559293,-2.114372033750178,-0.8445237793471244,0.0,0.0,0.0,0.0,0.0,-0.5920091724962792
JMW0638,0.4468473635848396,-2.1366576986009367,-0.8449051675080486,0.0,0.0,0.0,0.0,0.0,-0.5900762186221408
FFC0891,0.4259100061191644,-2.1158080307195304,-0.8449490123001829,0.0,0.0,0.0,0.0,0.0,-0.5898540041710902
EMB0531,0.4275964913623051,-2.1179086536679788,-0.8451560811528368,0.0,0.0,0.0,0.0,0.0,-0.5888045365106865
DLH0029,0.4570992931889535,-2.14858235960707,-0.8457415332090583,0.0,0.0,0.0,0.0,0.0,-0.5858373447199043
MBW0809,0.4246847031630963,-2.118435511836411,-0.8468754043366573,0.0,0.0,0.0,0.0,0.0,-0.5800906519448706
FBA0348,0.4474724201875818,-2.141998264326876,-0.847262922069647,0.0,0.0,0.0,0.0,0.0,-0.5781266321350663
SJF0094,0.4328580369052741,-2.127734946213661,-0.8474384546541937,0.0,0.0,0.0,0.0,0.0,-0.5772369967868827
SEJ0677,0.4383761255640525,-2.135297632279169,-0.8484607533575583,0.0,0.0,0.0,0.0,0.0,-0.5720557760735621
CCW0031,0.4358257507507558,-2.13276402610734,-0.8484691376782922,0.0,0.0,0.0,0.0,0.0,-0.5720132826065247
KSH0569,0.4170217602830409,-2.115192453105741,-0.84908534641135,0.0,0.0,0.0,0.0,0.0,-0.5688902096329017
EHB0420,0.4395724613880368,-2.137989409908396,-0.8492084742601795,0.0,0.0,0.0,0.0,0.0,-0.5682661722956319
JCR0172,0.4168573611623309,-2.1186633072706678,-0.8509029730541682,0.0,0.0,0.0,0.0,0.0,-0.5596781028583778
SMW0084,0.423401809417548,-2.126213992314874,-0.8514060914486633,0.0,0.0,0.0,0.0,0.0,-0.5571281950494066
RHP0484,0.4230338502270246,-2.1268885807129068,-0.8519273652429411,0.0,0.0,0.0,0.0,0.0,-0.554486271929154
MOP0763,0.4298918085345747,-2.1340764546040925,-0.8520923230347588,0.0,0.0,0.0,0.0,0.0,-0.5536502318119393
HDD0789,0.4163538811021917,-2.1207670942513044,-0.8522066065745564,0.0,0.0,0.0,0.0,0.0,-0.5530710192572896
CJV0286,0.4081719948671044,-2.11821595930088,-0.8550219822168874,0.0,0.0,0.0,0.0,0.0,-0.5388021147327964
KPC0073,0.4433415237298238,-2.1564209504267917,-0.8565397133484838,0.0,0.0,0.0,0.0,0.0,-0.5311099402730255
HJA0018,0.4405431909560592,-2.158572861894353,-0.8590148354691469,0.0,0.0,0.0,0.0,0.0,-0.5185655107854698
BAH0875,0.4349115685600919,-2.156018549830896,-0.860553490635402,0.0,0.0,0.0,0.0,0.0,-0.5107672890017386
ORG0339,0.4303345486676846,-2.152342548414629,-0.8610039998734721,0.0,0.0,0.0,0.0,0.0,-0.5084840152499979
IRT0491,0.4189236953090593,-2.143492118738903,-0.8622842117149218,0.0,0.0,0.0,0.0,0.0,-0.5019956375493063
MAD0496,0.4291477407740215,-2.155358165644449,-0.8631052124352137,0.0,0.0,0.0,0.0,0.0,-0.4978346365389097
SAH0599,0.4169865967900706,-2.1490497517124543,-0.8660315774611917,0.0,0.0,0.0,0.0,0.0,-0.48300321492267195
SGB0140,0.4362420349275612,-2.17042211513925,-0.8670900401058443,0.0,0.0,0.0,0.0,0.0,-0.4776387078948333
MTB0620,0.4290864417690028,-2.1636132360109235,-0.8672633971209603,0.0,0.0,0.0,0.0,0.0,-0.4767600987813108
HSB0196,0.4561443639541141,-2.1907774354643683,-0.8673165357551271,0.0,0.0,0.0,0.0,0.0,-0.4764907812216618
SDO0170,0.4274755328441799,-2.1622063087539125,-0.8673653879548663,0.0,0.0,0.0,0.0,0.0,-0.4762431881959182
SBN0495,0.4211607048980409,-2.1563552478981407,-0.86759727150005,0.0,0.0,0.0,0.0,0.0,-0.4750679545548801
HPH0075,0.4305234867915081,-2.167397626164373,-0.8684370696864327,0.0,0.0,0.0,0.0,0.0,-0.47081168410870355
GQF0659,0.4123171811846186,-2.1502884128252333,-0.8689856158203073,0.0,0.0,0.0,0.0,0.0,-0.4680315391455059
EMS0317,0.4372082313906412,-2.17630243608274,-0.8695471023460494,0.0,0.0,0.0,0.0,0.0,-0.4651858096069178
UBF0645,0.4532683914487675,-2.1952170142008387,-0.8709743113760355,0.0,0.0,0.0,0.0,0.0,-0.45795241983143975
AHC0142,0.4298970971554265,-2.172692657911622,-0.8713977803780978,0.0,0.0,0.0,0.0,0.0,-0.4558061915737761
MCF0327,0.4197626697545167,-2.1630416183966186,-0.8716394743210509,0.0,0.0,0.0,0.0,0.0,-0.45458123681310647
ZSK0258,0.4158093548662462,-2.1593580946362585,-0.8717743698850061,0.0,0.0,0.0,0.0,0.0,-0.45389755826807915
HBO0413,0.4160276029044971,-2.1610852449839206,-0.8725288210397117,0.0,0.0,0.0,0.0,0.0,-0.4500738441842367
BJW0619,0.4136440165913059,-2.1597163981651817,-0.8730361907869378,0.0,0.0,0.0,0.0,0.0,-0.4475023896426355
IKR0401,0.4439133135646377,-2.190329778047944,-0.873208232241653,0.0,0.0,0.0,0.0,0.0,-0.4466304480606045
MVB0515,0.4211975028253275,-2.168877724947537,-0.8738401110611047,0.0,0.0,0.0,0.0,0.0,-0.44342795585663675
KNB0022,0.4401460077151843,-2.188158412781532,-0.8740062025331736,0.0,0.0,0.0,0.0,0.0,-0.4425861700140478
BYP0070,0.47779899470338,-2.227474496903166,-0.874837751099893,0.0,0.0,0.0,0.0,0.0,-0.4383717103420964
RRA0938,0.4494441360389391,-2.200897130504279,-0.8757264972326698,0.0,0.0,0.0,0.0,0.0,-0.43386736160637857
ECL0930,0.4339556489643542,-2.18595198634552,-0.8759981686905828,0.0,0.0,0.0,0.0,0.0,-0.43249047461598733
GCC0945,0.4293950474255406,-2.182800776583753,-0.8767028645791063,0.0,0.0,0.0,0.0,0.0,-0.4289189304849102
AJR0319,0.4365680191306936,-2.191112809101582,-0.8772723949854442,0.0,0.0,0.0,0.0,0.0,-0.4260324329001322
BBG0325,0.4163176844198716,-2.1708914956364564,-0.8772869056082924,0.0,0.0,0.0,0.0,0.0,-0.4259588900702169
SNS0129,0.4306510098288006,-2.1862782735809803,-0.8778136318760899,0.0,0.0,0.0,0.0,0.0,-0.4232893326894042
ACV0812,0.4288313162945494,-2.187735600673162,-0.8794521421893062,0.0,0.0,0.0,0.0,0.0,-0.41498502442227564
KJM0887,0.4149779353751246,-2.1740632221688974,-0.8795426433968864,0.0,0.0,0.0,0.0,0.0,-0.4145263456332373
HAH0248,0.4127359198875419,-2.172329107148323,-0.8797965936303906,0.0,0.0,0.0,0.0,0.0,-0.41323927346376826
WDO0870,0.4336776279368054,-2.194160977480493,-0.880241674771844,0.0,0.0,0.0,0.0,0.0,-0.410983510425415
IRM0931,0.4400667345447103,-2.2011274020103557,-0.8805303337328225,0.0,0.0,0.0,0.0,0.0,-0.4095205272652241
BCB0679,0.4194074366468358,-2.1806690572103418,-0.880630810281753,0.0,0.0,0.0,0.0,0.0,-0.4090112913884609
LJB0826,0.4223298285829891,-2.188313731044865,-0.882991951230938,0.0,0.0,0.0,0.0,0.0,-0.3970445419905381
NOB0181,0.4393847525034358,-2.205553760590751,-0.8830845040436576,0.0,0.0,0.0,0.0,0.0,-0.3965754652434382
GNS0178,0.4322612559469641,-2.198654777344283,-0.8831967606986595,0.0,0.0,0.0,0.0,0.0,-0.3960065253590485
ZJE0857,0.4433268240581396,-2.20975792952616,-0.8832155527340099,0.0,0.0,0.0,0.0,0.0,-0.3959112834473818
DTT0076,0.4231981416262861,-2.1922524374171037,-0.8845271478954086,0.0,0.0,0.0,0.0,0.0,-0.38926384860728663
CAM0681,0.4323185650552922,-2.2033927045068005,-0.8855370697257541,0.0,0.0,0.0,0.0,0.0,-0.3841453564395882
ASD0577,0.4131779808722205,-2.1845905986316545,-0.885706308879717,0.0,0.0,0.0,0.0,0.0,-0.38328761749584145
TSM0363,0.435343932641371,-2.209911248329487,-0.887283657844058,0.0,0.0,0.0,0.0,0.0,-0.37529328756146885
XLB0710,0.41940677191129,-2.1941036550034814,-0.8873484415460957,0.0,0.0,0.0,0.0,0.0,-0.3749649503956499
ATF0274,0.4340475444358998,-2.209298310838792,-0.8876253832014459,0.0,0.0,0.0,0.0,0.0,-0.3735613529574852
CTW0500,0.4307459435850949,-2.2080117524965077,-0.8886329044557062,0.0,0.0,0.0,0.0,0.0,-0.3684550274045886
SOB0586,0.4267703334690461,-2.2048552370637604,-0.8890424517973572,0.0,0.0,0.0,0.0,0.0,-0.36637935699371593
HJS0072,0.4435519321779894,-2.221793515002521,-0.8891207914122657,0.0,0.0,0.0,0.0,0.0,-0.36598231566508876
TDJ0998,0.4124167861871886,-2.190717351757196,-0.8891502827850037,0.0,0.0,0.0,0.0,0.0,-0.36583284730443105
RAM0447,0.4367377888694944,-2.2159038410479197,-0.8895830260892124,0.0,0.0,0.0,0.0,0.0,-0.36363961497034225
DHM0937,0.445882028383095,-2.2252021395131947,-0.8896600555650498,0.0,0.0,0.0,0.0,0.0,-0.3632492136967893
TLM0797,0.4143028910689648,-2.197525091953389,-0.8916111004422124,0.0,0.0,0.0,0.0,0.0,-0.35336091578845596
NSS0876,0.4121731932396477,-2.196298207053625,-0.8920625069069889,0.0,0.0,0.0,0.0,0.0,-0.35107309470668313
BRM0995,0.4134174428495822,-2.198654198171135,-0.8926183776607763,0.0,0.0,0.0,0.0,0.0,-0.3482558270588091
OLW0689,0.4534429878186273,-2.240025295212134,-0.8932911536967534,0.0,0.0,0.0,0.0,0.0,-0.3448460593250174
SES0477,0.4140238450303518,-2.200810369429992,-0.89339326219982,0.0,0.0,0.0,0.0,0.0,-0.3443285523680453
CMB0912,0.4318513426030325,-2.219201731890309,-0.8936751946436383,0.0,0.0,0.0,0.0,0.0,-0.3428996605844003
HWW0436,0.4191710476206743,-2.208990639478276,-0.8949097959288009,0.0,0.0,0.0,0.0,0.0,-0.33664244659173526
DID0650,0.4413773343723384,-2.2322067233823097,-0.8954146945049857,0.0,0.0,0.0,0.0,0.0,-0.3340835164547366
JJB0127,0.4344638885176871,-2.2265732063064574,-0.8960546588943852,0.0,0.0,0.0,0.0,0.0,-0.3308400449143433
SJC0333,0.4241390661246601,-2.2167678231536865,-0.8963143785145131,0.0,0.0,0.0,0.0,0.0,-0.3295237323033289
KQS0415,0.4412869696257727,-2.234729206136896,-0.8967211182555614,0.0,0.0,0.0,0.0,0.0,-0.32746229139147587
GLR0975,0.4267287958741718,-2.2205003375406025,-0.8968857708332153,0.0,0.0,0.0,0.0,0.0,-0.3266277981626045
LOF0311,0.4153753296048267,-2.2112683182701747,-0.897946494332674,0.0,0.0,0.0,0.0,0.0,-0.32125183265622836
RVC0232,0.4347980167480946,-2.230984142445407,-0.8980930628486561,0.0,0.0,0.0,0.0,0.0,-0.3205089931823765
JCV0245,0.4169970902044375,-2.214099884654455,-0.8985513972250088,0.0,0.0,0.0,0.0,0.0,-0.3181860600156128
CCH0182,0.4158491539643507,-2.2133316076750718,-0.8987412268553603,0.0,0.0,0.0,0.0,0.0,-0.31722396429002675
KAT0270,0.4089975013165579,-2.208991586201169,-0.8999970424423056,0.0,0.0,0.0,0.0,0.0,-0.3108592318397393
DGN0480,0.4261061149136353,-2.22696957677417,-0.9004317309302676,0.0,0.0,0.0,0.0,0.0,-0.3086561409131264
PMC0328,0.4352893907224418,-2.23720773728018,-0.9009591732788692,0.0,0.0,0.0,0.0,0.0,-0.305982954287082
WGR0833,0.4308926448438651,-2.233770546858026,-0.9014389510070804,0.0,0.0,0.0,0.0,0.0,-0.3035513417896622
MIL0255,0.4166601134140775,-2.219546387394741,-0.9014431369903316,0.0,0.0,0.0,0.0,0.0,-0.30353012636304016
CAC0889,0.4171818738160729,-2.220075880162516,-0.9014470031732214,0.0,0.0,0.0,0.0,0.0,-0.30351053175062037
AIB0948,0.4466549742441147,-2.2496754171821327,-0.9015102214690088,0.0,0.0,0.0,0.0,0.0,-0.30319012838659687
IIL0513,0.4210187292945943,-2.2250105449781827,-0.9019959078417942,0.0,0.0,0.0,0.0,0.0,-0.30072856965961164
HMW0713,0.4212719843486479,-2.225675296286822,-0.9022016559690872,0.0,0.0,0.0,0.0,0.0,-0.2996857957077824
HAV0121,0.4252295575198904,-2.2297822109166536,-0.9022763266983816,0.0,0.0,0.0,0.0,0.0,-0.29930734904828277
MOH0273,0.4412818409416375,-2.247243923523361,-0.9029810412908617,0.0,0.0,0.0,0.0,0.0,-0.29573571012169575
KES0729,0.4229207664940057,-2.2292212662836364,-0.9031502498948152,0.0,0.0,0.0,0.0,0.0,-0.2948781260116987
CSC0217,0.4207189399835975,-2.2277052481211856,-0.903493154068794,0.0,0.0,0.0,0.0,0.0,-0.29314021692206
MBJ0312,0.4194364035579001,-2.229329581926497,-0.9049465891842988,0.0,0.0,0.0,0.0,0.0,-0.2857739079351312
LBF0214,0.4098097979801431,-2.2214541040574782,-0.9058221530386676,0.0,0.0,0.0,0.0,0.0,-0.28133636970568837
USH0199,0.4297257930401431,-2.2430044475975364,-0.9066393272786968,0.0,0.0,0.0,0.0,0.0,-0.27719476208660815
HRB0351,0.4092031869955396,-2.2225718800483127,-0.9066843465263864,0.0,0.0,0.0,0.0,0.0,-0.27696659525253126
LHB0967,0.4233543221909828,-2.2381222711142805,-0.9073839744616488,0.0,0.0,0.0,0.0,0.0,-0.2734207365540233
AAE0190,0.4062327576032506,-2.2246296838433977,-0.9091984631200736,0.0,0.0,0.0,0.0,0.0,-0.2642245337317232
AVM0947,0.4318662928304689,-2.2521608768341457,-0.9101472920018384,0.0,0.0,0.0,0.0,0.0,-0.25941567322997694
JLW0053,0.4199050452871742,-2.241783300244645,-0.9109391274787352,0.0,0.0,0.0,0.0,0.0,-0.2554024876894529
MKW0441,0.4168797730775549,-2.2397733190282856,-0.9114467729753654,0.0,0.0,0.0,0.0,0.0,-0.25282963559298893
GHH0288,0.4284940116484583,-2.2531956635162214,-0.9123508259338816,0.0,0.0,0.0,0.0,0.0,-0.24824770870685817
BNR0965,0.4419503414351003,-2.267351059216311,-0.9127003588906052,0.0,0.0,0.0,0.0,0.0,-0.2464762035788522
CJK0200,0.4276820214411676,-2.256125694767936,-0.9142218366633842,0.0,0.0,0.0,0.0,0.0,-0.2387650403686927
MAH0149,0.4143182609474526,-2.2427746403841837,-0.9142281897183652,0.0,0.0,0.0,0.0,0.0,-0.23873284177551052
VEB0935,0.4343941579092746,-2.262996387399447,-0.914301114745086,0.0,0.0,0.0,0.0,0.0,-0.2383632426967658
JMB0308,0.4247027294211096,-2.254216795496586,-0.914757033037738,0.0,0.0,0.0,0.0,0.0,-0.2360525547405983
IKP0472,0.4315502219015162,-2.264611329781533,-0.9165305539400084,0.0,0.0,0.0,0.0,0.0,-0.22706398495751384
GCC0744,0.4249466700730828,-2.2612678976941853,-0.9181606138105513,0.0,0.0,0.0,0.0,0.0,-0.2188025052770523
MKL0941,0.4262751112623472,-2.2658743688920917,-0.919799628814872,0.0,0.0,0.0,0.0,0.0,-0.21049563913129674
PEV0323,0.4290663878661175,-2.272607948897024,-0.9217707805154532,0.0,0.0,0.0,0.0,0.0,-0.20050543569414575
BHC0665,0.4128831898100929,-2.256958061805775,-0.9220374359978412,0.0,0.0,0.0,0.0,0.0,-0.1991539707024349
APG0307,0.4004151206861591,-2.2463441940939086,-0.9229645367038748,0.0,0.0,0.0,0.0,0.0,-0.19445523307748644
SJO0209,0.4252399440115066,-2.2721492705387663,-0.9234546632636298,0.0,0.0,0.0,0.0,0.0,-0.19197117056699603
DBG0261,0.4145900095245119,-2.26157174264174,-0.923490866558614,0.0,0.0,0.0,0.0,0.0,-0.19178768479982708
JTS0389,0.4432393672718367,-2.29248981393452,-0.9246252233313416,0.0,0.0,0.0,0.0,0.0,-0.18603853067510065
WIQ0567,0.4270989838636121,-2.277044665283033,-0.9249728407097104,0.0,0.0,0.0,0.0,0.0,-0.18427673409335105
RMS0266,0.4128619770998747,-2.263210667434039,-0.9251743451670822,0.0,0.0,0.0,0.0,0.0,-0.1832554679360872
GRM0868,0.4164671795629312,-2.267941171306301,-0.925736995871685,0.0,0.0,0.0,0.0,0.0,-0.1804038380988804
HCL0651,0.4317859129897215,-2.283439585655206,-0.9258268363327424,0.0,0.0,0.0,0.0,0.0,-0.17994850810952118
DPS0262,0.4695204015382256,-2.3213561038245745,-0.9259178511431744,0.0,0.0,0.0,0.0,0.0,-0.17948722627528146
ELT0769,0.4290877540422215,-2.281400236381569,-0.9261562411696738,0.0,0.0,0.0,0.0,0.0,-0.17827901644474714
AJC0840,0.4305218798270202,-2.283417032858449,-0.9264475765157144,0.0,0.0,0.0,0.0,0.0,-0.17680246881296388
PMJ0564,0.4204652507945229,-2.273413629698651,-0.926474189452064,0.0,0.0,0.0,0.0,0.0,-0.17666758896170057
DLF0377,0.4229039108481063,-2.2769617516917218,-0.9270289204218076,0.0,0.0,0.0,0.0,0.0,-0.17385609797448068
JRS0362,0.4173916892137676,-2.271985285991436,-0.9272967983888338,0.0,0.0,0.0,0.0,0.0,-0.17249843717844296
MKP0861,0.4387518283672611,-2.2964599750954884,-0.9288540733641136,0.0,0.0,0.0,0.0,0.0,-0.16460584636159117
HCS0003,0.4261511735289477,-2.284497562475242,-0.9291731944731472,0.0,0.0,0.0,0.0,0.0,-0.16298847475117978
BBS0039,0.3889775925323582,-2.247494365595428,-0.9292583865315346,0.0,0.0,0.0,0.0,0.0,-0.16255670382544687
KWE0082,0.4380876252704841,-2.2967069248045964,-0.929309649767056,0.0,0.0,0.0,0.0,0.0,-0.1622968911729989
ETR0428,0.4118709934833864,-2.2707592589337358,-0.9294441327251745,0.0,0.0,0.0,0.0,0.0,-0.16161530379946637
RNP0211,0.4246761574626496,-2.283924697406841,-0.9296242699720956,0.0,0.0,0.0,0.0,0.0,-0.16070233107249685
AMR0400,0.4251876838891671,-2.286269217941358,-0.9305407670260956,0.0,0.0,0.0,0.0,0.0,-0.156057334943427
CNE0352,0.4346306539131631,-2.2980295074012163,-0.9316994267440266,0.0,0.0,0.0,0.0,0.0,-0.1501850084790814
BIS0247,0.4172936147057551,-2.281865260288693,-0.932285822791469,0.0,0.0,0.0,0.0,0.0,-0.14721303234606076
SED0886,0.4133539179286384,-2.281069047470857,-0.9338575647711096,0.0,0.0,0.0,0.0,0.0,-0.13924711976678553
KRL0062,0.4249175715463887,-2.2927061262312023,-0.9338942773424068,0.0,0.0,0.0,0.0,0.0,-0.1390610528822063
JAM0382,0.4248052564867968,-2.294201559414387,-0.9346981514637952,0.0,0.0,0.0,0.0,0.0,-0.13498685300800953
MVH0373,0.4163911712636212,-2.287576688077214,-0.9355927584067965,0.0,0.0,0.0,0.0,0.0,-0.1304528004770781
WIF0691,0.4219574111068267,-2.293572297886372,-0.9358074433897724,0.0,0.0,0.0,0.0,0.0,-0.12936473269711043
RHY0079,0.4213119544323776,-2.2929817774477868,-0.9358349115077046,0.0,0.0,0.0,0.0,0.0,-0.12922551860917528
ASS0517,0.4207178524736744,-2.293071681394158,-0.9361769144602418,0.0,0.0,0.0,0.0,0.0,-0.12749217709571128
AAN0823,0.4301043994431137,-2.303508485751357,-0.9367020431541218,0.0,0.0,0.0,0.0,0.0,-0.12483071654906766
VIA0063,0.4179945811875617,-2.292706783753534,-0.937356101282986,0.0,0.0,0.0,0.0,0.0,-0.12151581502974323
BJH0354,0.4386917720726954,-2.3140604747621385,-0.9376843513447216,0.0,0.0,0.0,0.0,0.0,-0.1198521760038735
BDV0168,0.4227436016382477,-2.2994881061278662,-0.9383722522448092,0.0,0.0,0.0,0.0,0.0,-0.11636575233873996
